

shotgun_normal,snow,impacts/fx_small_snowhit

shotgun_exit,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_exit_mp
shotgun_exit,flesh_head_fatal,impacts/fx_flesh_hit
shotgun_exit,ice,impacts/fx_small_snowhit
shotgun_exit,snow,impacts/fx_small_snowhit


grenade_bounce,ice,bio/player/fx_footstep_dust
grenade_bounce,snow,bio/player/fx_footstep_dust

grenade_explode,ice,explosions/fx_grenadeexp_snow
grenade_explode,snow,explosions/fx_grenadeexp_snow

rocket_explode,default,explosions/fx_default_explosion_mp
rocket_explode,brick,explosions/fx_grenadeExp_concrete
rocket_explode,bark,explosions/fx_grenadeExp_blacktop
rocket_explode,carpet,explosions/fx_grenadeExp_wood
rocket_explode,cloth,explosions/fx_grenadeExp_wood
rocket_explode,concrete,explosions/fx_grenadeExp_concrete
rocket_explode,dirt,explosions/fx_grenadeExp_mud
rocket_explode,flesh,impacts/fx_flesh_hit_body_nonfatal_mp
rocket_explode,foliage,explosions/fx_grenadeExp_dirt
rocket_explode,glass,explosions/fx_grenadeExp_blacktop
rocket_explode,grass,explosions/fx_grenadeExp_dirt
rocket_explode,gravel,explosions/fx_grenadeExp_dirt
rocket_explode,ice,explosions/fx_grenadeexp_snow
rocket_explode,metal,explosions/fx_exp_rocket_metal
rocket_explode,mud,explosions/fx_grenadeExp_mud
rocket_explode,paper,explosions/fx_grenadeExp_wood
rocket_explode,plaster,explosions/fx_grenadeExp_concrete
rocket_explode,rock,explosions/fx_tank_impact_dirt
rocket_explode,sand,explosions/fx_grenadeExp_dirt
rocket_explode,snow,explosions/fx_grenadeExp_snow
rocket_explode,water,explosions/fx_grenadeExp_water
rocket_explode,wood,explosions/fx_grenadeExp_wood
rocket_explode,asphalt,explosions/fx_grenadeExp_concrete
rocket_explode,ceramic,explosions/fx_default_explosion_mp
rocket_explode,plastic,explosions/fx_default_explosion_mp
rocket_explode,rubber,explosions/fx_default_explosion_mp
rocket_explode,cushion,explosions/fx_default_explosion_mp
rocket_explode,fruit,explosions/fx_default_explosion_mp
rocket_explode,paintedmetal,explosions/fx_exp_rocket_metal
rocket_explode,player,
rocket_explode,tallgrass,explosions/fx_grenadeExp_dirt

rocket_explode_xtreme,ice,explosions/fx_grenadeexp_snow
rocket_explode_xtreme,snow,explosions/fx_grenadeexp_snow

projectile_dud,ice,impacts/fx_small_snowhit
projectile_dud,snow,impacts/fx_small_snowhit

physics_impact,ice,bio/player/fx_footstep_dust
physics_impact,snow,bio/player/fx_footstep_dust

mortar_shell,default,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,bark,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,brick,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,carpet,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,cloth,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,concrete,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,dirt,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,flesh,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,foliage,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,glass,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,grass,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,gravel,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,ice,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,metal,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,mud,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,paper,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,plaster,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,rock,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,sand,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,snow,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,water,weapon/tank/fx_tank_water_mp
mortar_shell,wood,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,asphalt,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,ceramic,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,plastic,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,rubber,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,cushion,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,fruit,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,paintedmetal,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,player,weapon/mortar/fx_mortar_strike_dirt_mp
mortar_shell,tallgrass,weapon/mortar/fx_mortar_strike_dirt_mp

tank_shell,default,explosions/fx_grenadeExp_concrete
tank_shell,bark,explosions/fx_grenadeExp_concrete
tank_shell,brick,explosions/fx_grenadeExp_concrete
tank_shell,carpet,explosions/fx_grenadeExp_concrete
tank_shell,cloth,explosions/fx_grenadeExp_concrete
tank_shell,concrete,explosions/fx_grenadeExp_concrete
tank_shell,dirt,explosions/fx_grenadeExp_concrete
tank_shell,flesh,explosions/fx_grenadeExp_concrete
tank_shell,foliage,explosions/fx_grenadeExp_concrete
tank_shell,glass,explosions/fx_grenadeExp_concrete
tank_shell,grass,explosions/fx_grenadeExp_concrete
tank_shell,gravel,explosions/fx_grenadeExp_concrete
tank_shell,ice,explosions/fx_grenadeexp_snow
tank_shell,metal,explosions/fx_grenadeExp_concrete
tank_shell,mud,explosions/fx_grenadeExp_concrete
tank_shell,paper,explosions/fx_grenadeExp_concrete
tank_shell,plaster,explosions/fx_grenadeExp_concrete
tank_shell,rock,explosions/fx_grenadeExp_concrete
tank_shell,sand,explosions/fx_grenadeExp_concrete
tank_shell,snow,explosions/fx_grenadeExp_concrete
tank_shell,water,explosions/fx_grenadeExp_concrete
tank_shell,wood,explosions/fx_grenadeExp_concrete
tank_shell,asphalt,explosions/fx_grenadeExp_concrete
tank_shell,ceramic,explosions/fx_grenadeExp_concrete
tank_shell,plastic,explosions/fx_grenadeExp_concrete
tank_shell,rubber,explosions/fx_grenadeExp_concrete
tank_shell,cushion,explosions/fx_grenadeExp_concrete
tank_shell,fruit,explosions/fx_grenadeExp_concrete
tank_shell,paintedmetal,explosions/fx_grenadeExp_concrete
tank_shell,player,explosions/fx_grenadeExp_concrete
tank_shell,tallgrass,explosions/fx_grenadeExp_concrete

bolt,ice,impacts/fx_small_snowhit
bolt,snow,impacts/fx_small_snowhit

blade,ice,impacts/fx_small_snowhit
blade,snow,impacts/fx_small_snowhit



















